logFC	logCPM	F	PValue	FDR
comp26820_c0_seq1	-1.82261538587707	-3.08347431540419	14.83736329915	0.000378002803206418	0.0214132547395632
comp3453_c0_seq1	-0.945754166169758	-1.83017241820672	14.8263671635699	0.000379649766309036	0.0214132547395632
comp44848_c0_seq1	-1.27354217922297	0.0810311131897454	15.48681175429	0.000382242260390864	0.0214645026132262
comp58968_c0_seq1	-2.56843754580273	-3.65560774046265	14.813851282686	0.000385434790377852	0.0215488476883618
comp81281_c0_seq1	1.00682007540481	-0.960215045833487	14.7753104429111	0.000387396340674976	0.0215639351728556
comp4486_c0_seq1	-0.954514894726059	2.91550074613426	14.8106505057564	0.000392179107699113	0.0217352481993069
comp38076_c0_seq1	-2.18253491458956	-3.00200101254111	14.7681446686023	0.000400660080814695	0.0220330384880222
comp15849_c0_seq1	-1.89580471448036	-3.32903275369748	14.688138007396	0.000401009251527508	0.0220330384880222
comp517_c0_seq1	-2.20573206600779	-0.82481656099108	15.7356291199006	0.000406859612566396	0.0221831596393989
comp18887_c0_seq1	1.46437527586821	-2.42823402092044	14.6493825644866	0.00040722204092095	0.0221831596393989
comp12468_c0_seq1	-2.7662369127217	-3.78883477842912	14.636130301144	0.000409369639567035	0.0222052544491957
comp8651_c0_seq1	0.923770537987903	-0.891616457384724	14.5836120535351	0.000417998361457896	0.0225772250572195
comp6059_c0_seq1	-0.799189603870886	0.19992861754069	14.5657918707034	0.000420969506087247	0.0226417649539837
comp6676_c0_seq1	1.6323339505536	-2.64750890254046	14.4891577353527	0.00043400213582788	0.0232301759996973
comp546_c0_seq1	0.790060039641992	6.28785369488402	14.4801918113218	0.000435554409973143	0.0232301759996973
comp2518_c0_seq1	1.8430931268528	0.281108867278346	15.4516409237007	0.000437478643974428	0.0232355844780918
comp30944_c0_seq1	5.18822962611116	-0.438969876323015	15.5042407349903	0.00044727240041633	0.0236571837680787
comp1836_c0_seq1	1.94893674570151	-2.03360565543382	14.8754852880107	0.000450623980495046	0.0237315031090777
comp1822_c0_seq1	-0.511413063037505	1.43728229344718	14.3795445483398	0.000453385815048569	0.0237315031090777
comp21414_c0_seq1	2.09614413082292	-2.23528748962074	14.7618819337784	0.000454901550092744	0.0237315031090777
comp3396_c0_seq1	1.04709282865433	2.23854376477406	14.5324355561671	0.000456224257403638	0.0237315031090777
comp3291_c0_seq1	0.804162792019177	1.88530741965092	14.3505958236079	0.000458655594976953	0.0237315031090777
comp10974_c0_seq1	1.06511957557233	-0.626326706063509	14.3874705517631	0.000462022668085109	0.0237315031090777
comp11714_c0_seq1	0.669637368307403	0.225644307395607	14.3254813945969	0.000463279591384293	0.0237315031090777
comp6183_c0_seq1	2.30468746917587	-3.55566502645201	14.3239054970783	0.000463571371629431	0.0237315031090777
